OF_ID,createTime,updateTime,finishTime,Location_ST,Location_City,Location_State,Location_StateFIPS,Location_Zip,x,y,marketname,Market_Website,Market_Facebook,Market_Twitter,season1_date,season1_time,season1_notes,season1_products,season2_date,season2_time,season2_notes,season2_products,season3_date,season3_time,season3_notes,season3_products,season4_date,season4_time,season4_notes,season4_products,Product_1,Product_2,Product_3,Product_4,Product_5,Product_6,Product_7,Product_8,Product_9,Product_10,Product_11,Product_12,Product_13,Product_14,Product_15,Product_16,Product_17,Product_18,Product_19,Product_20,Product_21,Product_22,Product_23,Product_24,Product_25,Product_26,Product_27,Product_28,ActivityList,Activity_1,Activity_2,Activity_3,Activity_4,Activity_5,Activity_6,Activity_7,Activity_8,Activity_9,Activity_10,Activity_11,FacilitiesList,Facilities_1,Facilities_2,Facilities_3,Facilities_4,Facilities_5,Payment_2,Payment_3,Payment_4,Payment_1
4003069,,2014-07-27 08:37:03,2014-07-27 08:37:03,6900 Blackberry Lane,Cross Plains,Tennessee,47,37049,-86.7505520,36.5423980,The Orchard,the0rchard13@yahoo.com,none,,,Mon: 7:00 AM - 5:00 PM;Tue: 7:00 AM - 5:00 PM;Wed: 7:00 AM - 5:00 PM;Thu: 7:00 AM - 5:00 PM;Fri: 7:00 AM - 5:00 PM;,,Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); Picnic areas without tables; Picnic areas with tables; ,1,0,1,1,0,1,1,0,0
4014215,,2014-07-31 10:48:03,2014-07-31 10:48:03,7255 US highway 42 ,Plain City,Ohio,39,43064,-83.295379,40.047682,"The Orchard & Company, LLC",www.theorchardandcompany.com,,,08/16/2014 to 10/19/2014,Sat: 11:00 AM - 5:00 PM;Sun: 11:00 AM - 5:00 PM;,Our hours will be 11 am - 2 pm until September 6th for U-Pick Apples only.,Fresh fruits;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Celebrations/ corporate events; Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; Hay rides; Petting zoo; ,1,1,0,1,1,0,0,1,0,1,0,Flush toilets; ,0,1,0,0,0,1,0,1,0
4017309,2014-08-26 13:37:54,2014-08-26 13:48:24,2014-08-26 13:48:24,2 So. Mountain Rd ,Pomona,New York,36,10970,-74.0320457,41.1786064,The Orchards Of Concklin,http://theorchardsofconcklin.com,https://www.facebook.com/pages/The-Orchards-of-Concklin/111163468897423,,03/01/2014 to 12/31/2014,Mon: 8:00 AM - 6:00 PM;Tue: 8:00 AM - 6:00 PM;Wed: 8:00 AM - 6:00 PM;Thu: 8:00 AM - 6:00 PM;Fri: 8:00 AM - 6:00 PM;Sat: 8:00 AM - 6:00 PM;Sun: 8:00 AM - 6:00 PM;,,Baked goods; Bedding plants; Canned or preserved food; Coffee and/or tea; Cut flowers; Dairy products; Dry beans; Eggs; Herbs; Fresh fruits; Fresh vegetables; Honey; Juices; Maple products; Nuts;,,,,,,,,,,,,,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,1
4017771,2016-04-21 10:36:08,2016-04-21 12:54:16,2016-04-21 12:54:16,22975 columbus rd,columbus,New Jersey,34,08022,-74.748740,40.074548,The Original Columbus Farm & Market,,https://www.facebook.com/The-Original-Columbus-Farm-and-Market-616834061703107/,,06/25/2016 to 11/30/2016,Mon: 9:00 AM - 6:00 PM;Tue: 9:00 AM - 6:00 PM;Wed: 9:00 AM - 6:00 PM;Thu: 9:00 AM - 6:00 PM;Fri: 9:00 AM - 6:00 PM;Sat: 9:00 AM - 5:00 PM;Sun: 9:00 AM - 5:00 PM;,,Cut flowers; Fresh fruits; Fresh vegetables; Honey;,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0
4017201,2014-08-19 16:40:52,2014-08-19 16:47:36,2014-08-19 16:47:36,1325 Hwy 160 West,Fort Mill,South Carolina,45,29715,-80.9576696,35.0193339,The Peach Stand,www.peachstand.com,www.facebook.com/peachstand,,01/01/2014 to 12/31/2014,Mon: 6:00 AM - 9:00 PM;Tue: 6:00 AM - 9:00 PM;Wed: 6:00 AM - 9:00 PM;Thu: 6:00 AM - 9:00 PM;Fri: 6:00 AM - 9:00 PM;Sat: 8:00 AM - 9:00 PM;Sun: 8:00 AM - 8:00 PM;,,Baked goods; Canned or preserved food; Coffee and/or tea; Crafts and/or woodworking items; Dairy products; Eggs; Fish and/or seafood; Herbs; Fresh fruits; Fresh vegetables; Grains and/or flour; Honey; Juices; Maple products; Mushrooms; Nuts; Poultry products; Prepared foods; Non-poultry meat; Soap; Wine;,,,,,,,,,,,,,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,1,0
4014227,,2014-09-19 18:23:57,2014-09-19 18:23:57,7920 W 133 St So,Sapulpa,Oklahoma,40,74066,-96.080329,35.970830,The Peppermint Dragon Herb and Oriental Gardens,,,,06/01/2015 to 09/01/2015,,,Crafts and/or woodworking items; Cut flowers; Fresh fruits; Fresh vegetables; Honey;,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4003090,,2015-03-26 13:52:39,2015-03-26 13:52:39,5010 Highway 27,Clermont,Florida,12,34714,-81.705697,28.419663,The Showcase of Citrus,www.showcaseofcitrus.com,https://www.facebook.com/pages/The-Showcase-of-Citrus/357567637588517,,01/01/2015 to 12/31/2015,Mon: 8:00 AM - 7:00 PM;Tue: 8:00 AM - 7:00 PM;Wed: 8:00 AM - 7:00 PM;Thu: 8:00 AM - 7:00 PM;Fri: 8:00 AM - 7:00 PM;Sat: 8:00 AM - 7:00 PM;Sun: 8:00 AM - 7:00 PM;,We are open everyday of the year unless in the Eye of a Hurricane.,Baked goods; Canned or preserved food; Coffee and/or tea; Fresh fruits; Honey; Juices; Prepared foods; Soap;,,,,,,,,,,,,,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,Celebrations/ corporate events; Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; Tours of manufacturing facilities; ,1,1,0,1,1,1,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,0,1,0
4015242,,2016-07-06 13:10:30,2016-07-06 13:10:30,682 Kent Rd.,Gaylordsville,Connecticut,09,06755,-73.483988,41.643795,The Village Farm,,The  Village Farm and World's Best Wreaths,,04/01/2015 to 12/24/2015,Mon: 8:00 AM - 7:00 PM;Tue: 8:00 AM - 7:00 PM;Wed: 8:00 AM - 7:00 PM;Thu: 8:00 AM - 7:00 PM;Fri: 8:00 AM - 7:00 PM;Sat: 8:00 AM - 7:00 PM;Sun: 8:00 AM - 7:00 PM;,,Baked goods; Bedding plants; Canned or preserved food; Coffee and/or tea; Crafts and/or woodworking items; Cut flowers; Dairy products; Eggs; Herbs; Fresh fruits; Fresh vegetables; Honey; Soap;,,,,,,,,,,,,,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,0
4012657,,2015-03-24 08:59:28,2015-03-24 08:59:28,100 John Deere Dr.,Spring City,Tennessee,47,37381,-84.865813,35.665743,Thedfords Blueberry Patch,www.facebook.com/pages/Thedfords-Blueberries/215898395115204,,,07/01/2014 to 08/15/2014,Tue: 8:00 AM - 6:00 PM;Thu: 8:00 AM - 6:00 PM;Sat: 8:00 AM - 6:00 PM;,"If you need to come visit on any other day of the week, please just give us a call we will gladly work with you.",blueberries;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,1,0
4003746,,2014-08-13 16:28:56,2014-08-13 16:28:56,21505 Hwy OO,Eolia,Missouri,29,63344,-96.690674,36.544949,Thistle Hill Plantation,thistlehillplantation.com,,,01/01/2014 to 12/31/2014,Mon: 9:00 AM - 6:00 PM;Tue: 9:00 AM - 6:00 PM;Wed: 9:00 AM - 6:00 PM;Thu: 9:00 AM - 6:00 PM;Fri: 9:00 AM - 6:00 PM;,,Crafts and/or woodworking items; Eggs; Juices; Maple products; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,1,0
4017710,2015-06-29 12:39:02,2015-06-29 12:45:12,,91455 River Rd,Junction city,Oregon,41,97448,-123.144448,44.145816,Thistledown Farms ,http://www.thistledownfarms.net,Thistledown farms ,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4017814,2016-07-28 09:10:07,2016-07-28 10:17:24,2016-07-28 10:17:24,2409 E. 4 Mile Line,Mission,Texas,48,78573,-98.275300,26.267234,Thompson Farm Market,,,,10/01/2016 to 06/30/2017,Mon: 7:30 AM - 6:00 PM;Tue: 7:30 AM - 6:00 PM;Wed: 7:30 AM - 6:00 PM;Thu: 7:30 AM - 6:00 PM;Fri: 7:30 AM - 6:00 PM;Sat: 7:30 AM - 4:00 PM;,Closed Thanksgiving Day And Christmas Day,Canned or preserved food; Fresh fruits; Fresh vegetables; Honey; Juices; Nuts;,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,1,0
4000120,,2015-05-09 07:47:55,2015-05-09 07:47:55,1130 Martin Drive,Westminster,Maryland,24,21157,-76.956602,39.598136,Thorne Farm,http://www.thornefarm.com,https://www.facebook.com/thornefarm,,01/01/2015 to 12/31/2015,,Open by appointment,Eggs; Wool and yarn;,04/25/2015 to 05/31/2015,,Open by appointment,Bedding plants;,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,0
4003060,,2014-08-03 09:11:34,,Menge Rd,Marengo,Illinois,17,60152,-88.588697,42.335052,Thornpaw Lea Farm,thornpawleafarm.com,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4000112,,2014-08-13 14:16:27,2014-08-13 14:16:27,,Palominas / Hereford,Arizona,04,85615,-110.218650,31.357113,Thunder Mountain Alpaca Ranch,,https://www.facebook.com/ThunderMountainAlpacaRanch,,01/01/2014 to 12/31/2014,,Barnyard Boutique is open by appointment only - please call before you come.,Eggs;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Family/ youth activities;  Tours of manufacturing facilities; Petting zoo; ,0,1,0,1,0,1,0,0,0,1,0,Hand washing station(s); ,1,0,0,0,0,1,1,1,0
4017174,2014-08-10 14:15:01,2014-08-10 14:37:40,2014-08-10 14:37:40,22867 Kellogg Road,Grand Rapids,Ohio,39,43522,-83.842096,41.415294,Thurmans' Farm Market,Thurmansfarmmarket.com,https://www.facebook.com/pages/Thurmans-Farm-Market/133871850093087,,07/12/2014 to 10/11/2014,Mon: 10:00 AM - 6:00 PM;Tue: 10:00 AM - 6:00 PM;Wed: 10:00 AM - 6:00 PM;Thu: 10:00 AM - 6:00 PM;Fri: 10:00 AM - 6:00 PM;Sat: 10:00 AM - 6:00 PM;Sun: 11:00 AM - 6:00 PM;,,Canned or preserved food; Cut flowers; Fresh fruits; Fresh vegetables; Honey;,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
4003743,,2014-10-01 07:43:13,2014-10-01 07:43:13,920 Clarks Woods Rd,Lyman,Maine,23,4002,-70.6379682,43.5050963,Tibbetts Family Farm,http://www.tibbettsfamilyfarm.com/,https://www.facebook.com/pages/Tibbetts-Family-Farm/328792836854,,05/03/2014 to 09/28/2014,Mon: 10:00 AM - 6:00 PM;Tue: 10:00 AM - 6:00 PM;Wed: 10:00 AM - 6:00 PM;Thu: 10:00 AM - 6:00 PM;Fri: 10:00 AM - 6:00 PM;Sat: 10:00 AM - 6:00 PM;Sun: 10:00 AM - 6:00 PM;,,Bedding plants; Cut flowers; Eggs; Herbs; Fresh fruits; Fresh vegetables; Nursery stock; Non-poultry meat;,,,,,,,,,,,,,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,0
4001720,,2014-07-28 10:24:46,2014-07-28 10:24:46,26469 Ticonderoga Road,Chantilly,Virginia,51,20152,-77.539724,38.885636,"Ticonderoga Farms, Inc.",www.ticonderoga.com,https://www.facebook.com/ticonderogafarms,,01/01/2014 to 12/31/2014,Mon: 10:00 AM - 5:00 PM;Tue: 10:00 AM - 5:00 PM;Wed: 10:00 AM - 5:00 PM;Thu: 10:00 AM - 5:00 PM;Fri: 10:00 AM - 5:00 PM;Sat: 10:00 AM - 5:00 PM;Sun: 10:00 AM - 5:00 PM;,Please Check Facebook and Website to see any changes in hours of operation,Canned or preserved food; Eggs; Fresh vegetables; Honey; Prepared foods;,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Celebrations/ corporate events; Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; Hay rides; Petting zoo; ,1,1,0,1,1,0,0,1,0,1,0,Picnic areas with tables; ,0,0,0,1,0,1,1,1,0
4017571,2014-12-09 19:55:16,2014-12-09 20:21:09,2014-12-09 20:21:09,70 High Street,LEESBURG,New Jersey,34,08327,-74.976953,39.251340,Tidewater Natural Farms,,,,07/01/2015 to 09/15/2015,,"Self Serve, 7 days a week, in season. Generally 8:00am- 8:00 PM",Herbs; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0
4003048,,2014-08-13 11:12:06,2014-08-13 11:12:06,3600 Allard rd.,Medina,Ohio,39,44256,-81.6957089,41.1779940,Tim's Turkey's/Stein Farm LLC.,www.timsturkeys.com,,,01/01/2014 to 12/31/2014,,,Poultry products;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); ,1,0,0,0,0,1,0,1,0
4022244,2016-12-01 16:57:13,2016-12-01 17:29:22,2016-12-01 17:29:22,E7624 County Road P,Westby,Wisconsin,55,54667,-90.870672,43.707198,Timber Coulee Outfitters,,,,01/01/2016 to 12/31/2016,,Please call ahead so we can make time for your business needs.,Pet food; Certified Organic Baleage and Dry Hay;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0
4013154,,2014-07-28 09:49:13,2014-07-28 09:49:13,705 SW Ringgold Street,Boone,Iowa,19,50036,-93.918501,42.050524,Timberlea Farm,,https://www.facebook.com/timberlea.aronia,,08/09/2014 to 09/30/2014,,Call for hours.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4017566,2014-12-02 21:56:58,2015-02-04 21:16:33,2015-02-04 21:16:33,14066 Wayne Hwy,Waynesboro,Pennsylvania,42,17268,-77.595770,39.739070,TLM Hillside Farm,http://www.tlmhillsidefarm.com/,,https://twitter.com/TLMHillsideFarm,01/01/2014 to 12/31/2015,,,Eggs;,07/01/2015 to 09/15/2015,,,Fresh vegetables;,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0
4000106,,2014-08-26 11:20:24,,174 Carver Rd,Monroe,Maine,23,4951,-69.052304,44.55061,Toddy Pond Farm,,https://www.facebook.com/ToddyPondFarm,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4012729,,2014-07-27 11:24:46,2014-07-27 11:24:46,215 Shady Lane,Muncy,Pennsylvania,42,17756,-76.775489,41.212668,Tom Styer Farm  & Market,,,,01/01/2014 to 12/31/2014,Mon: 9:00 AM - 5:00 PM;Tue: 9:00 AM - 5:00 PM;Wed: 9:00 AM - 5:00 PM;Thu: 9:00 AM - 5:00 PM;Fri: 9:00 AM - 5:00 PM;Sat: 9:00 AM - 4:00 PM;,,Bedding plants; Canned or preserved food; Eggs; Fresh fruits; Fresh vegetables; Honey; Maple products;,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; Hay rides; ,0,0,0,0,1,0,0,1,0,0,0,Hand washing station(s); ,1,0,0,0,0,1,1,1,1
4014058,,2014-09-19 11:00:55,2014-09-19 11:00:55,324 E. Orlando Avenue,Ocoee,Florida,12,34761,-81.539775,28.563578,Tom West Blueberries,www.tomwestblueberries.com,facebook.com/tomwestblueberries.,,,,,Fresh fruits; Honey;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; ,0,1,0,1,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas without tables; ,1,1,1,0,0,1,0,1,0
4017192,2014-08-15 04:14:54,2014-08-15 04:23:04,,19758 S Corunna Road,Chesaning,Michigan,26,48616,-84.1141690,43.1322360,Tomac Pumpkins and Farm Market,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
4012596,,2014-07-27 04:09:20,2014-07-27 04:09:20,W13702 highway 60,Prairie Du Sac,Wisconsin,55,53578,-89.680302,43.307907,Toms Raspberries,sites.google.com/site/tomsraspberries/,https://www.facebook.com/pages/Toms-Raspberries/597930213559027,,07/31/2014 to 10/12/2014,Mon: 9:00 AM - 7:00 PM;Tue: 9:00 AM - 7:00 PM;Wed: 9:00 AM - 7:00 PM;Thu: 9:00 AM - 6:00 PM;Fri: 9:00 AM - 6:00 PM;Sat: 1:00 PM - 6:00 PM;Sun: 1:00 PM - 6:00 PM;,Weather is also a factor on hours. May be picked out. Call ahead.,Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,0,0
4017781,2016-05-13 22:33:46,2016-05-13 22:40:11,2016-05-13 22:40:11,2195 Base Line Roaf,Roseville,California,06,95747,-121.3219253,38.7514201,Top Hill Farm,Tophillfarm.com,,,06/01/2016,,,Baked goods; Bedding plants; Cut flowers; Eggs; Herbs; Fresh fruits; Fresh vegetables; Honey; Nursery stock; Poultry products; Soap;,,,,,,,,,,,,,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,"Celebrations/ corporate events; Educational tours/ classes; Farm meals (lunches, dinners, etc.); Family/ youth activities;  ",1,1,1,1,0,0,0,0,0,0,0,Picnic areas without tables; Picnic areas with tables; ,0,0,1,1,0,1,0,1,0
4017781,2016-05-13 22:33:46,2016-05-13 22:40:11,2016-05-13 22:40:11,2195 Base Line Roaf,Roseville,California,06,95747,-121.3219253,38.7514201,Top Hill Farm,Tophillfarm.com,,,06/01/2016,,,Baked goods; Bedding plants; Cut flowers; Eggs; Herbs; Fresh fruits; Fresh vegetables; Honey; Nursery stock; Poultry products; Soap;,,,,,,,,,,,,,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,"Celebrations/ corporate events; Educational tours/ classes; Farm meals (lunches, dinners, etc.); Family/ youth activities;  ",1,1,1,1,0,0,0,0,0,0,0,Picnic areas without tables; Picnic areas with tables; ,0,0,1,1,0,1,0,1,0
4017765,2016-03-30 15:25:52,2016-03-30 15:37:02,2016-03-30 15:37:02,6335 Oakdale Road,Winton,California,06,95388,-120.586567,37.442705,Top Line Milk,www.toplinemilk.com,https://www.facebook.com/toplinemilk/,https://twitter.com/TopLineMilk,03/31/2016,Thu: 3:00 PM - 6:00 PM;Sat: 9:00 AM - 12:00 PM;,,Dairy products;,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
4012584,,2014-09-30 09:26:28,2014-09-30 09:26:28,64 Williams Street,Upton,Massachusetts,25,01568,-71.6341376,42.1713805,Town Line Dairy Farm,www.facebook.com/pages/Town-Line-Dairy-Farm/558566020827767,,,,Mon: 12:00 PM - 7:00 PM;Tue: 12:00 PM - 7:00 PM;Wed: 12:00 PM - 7:00 PM;Thu: 12:00 PM - 7:00 PM;Fri: 12:00 PM - 7:00 PM;Sat: 10:00 AM - 7:00 PM;Sun: 10:00 AM - 6:00 PM;,,Crafts and/or woodworking items; Dairy products; Eggs; Fresh fruits; Fresh vegetables; Maple products; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Pick Your Own/U-Pick operation; Hay rides; ,0,0,0,0,1,0,0,1,0,0,0,,0,0,0,0,1,1,1,1,0
4017411,2014-09-09 12:10:06,2014-09-09 12:24:01,2014-09-09 12:24:01,2111 Kaiser Road NW,Olympia,Washington,53,98502,-122.958336,47.064740,Township 18 Farm & Learning Center,township18.com,Township18Farm,,May 15 to Nov 30,Sat: 12:00 PM - 5:00 PM;Sun: 12:00 PM - 5:00 PM;,We are open other times by appointment and have special poultry pick-up days each year.,Eggs; Herbs; Fresh fruits; Fresh vegetables; Mushrooms; Poultry products; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4012582,,2014-08-28 13:36:50,2014-08-28 13:36:50,5985 Fly Hollow Road,Santa Fe,Tennessee,47,38482,-87.180602,35.813344,Trace View Farm,,,,06/21/2014 to 08/10/2014,,We are open for blueberry picking by appointment only.,Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Family/ youth activities;  Pick Your Own/U-Pick operation; ,0,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
4017434,2014-09-12 15:21:07,2015-03-24 08:45:21,2015-03-24 08:45:21,72 Jaffrey Rd.,Fitzwilliam,New Hampshire,33,03447,-72.140829,42.782479,"Tracie's Community Farm, LLC",www.traciesfarm.com,https://www.facebook.com/pages/Tracies-Community-Farm-LLC/172047872823613?ref=hl,,03/14/2014 to 11/21/2014,,"Open daily, sunup to sundown",Baked goods; Bedding plants; Canned or preserved food; Cut flowers; Dairy products; Eggs; Herbs; Fresh fruits; Fresh vegetables; Honey; Maple products; Soap;,,,,,,,,,,,,,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Celebrations/ corporate events; Pick Your Own/U-Pick operation; ,1,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas without tables; ,1,1,1,0,0,1,1,0,0
4012574,,2014-08-06 18:52:48,2014-08-06 18:52:48,15920 US highway 160,Forsyth,Missouri,29,65653,-93.032275,36.729878,Tri-Lakes Orchards,www.accounting-taxpros.com,https://www.facebook.com/pages/Tri-Lakes-Orchards-LLC/279365858871273,,05/01/2014 to 10/31/2014,Mon: 6:00 PM - 8:00 PM;Tue: 8:00 AM - 10:00 AM;Wed: 6:00 PM - 8:00 PM;Thu: 8:00 AM - 10:00 AM;Fri: 6:00 PM - 8:00 PM;Sat: 10:00 AM - 1:00 PM;,Always call ahead other hours by appt.,Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; Hay rides; ,0,1,0,1,1,0,0,1,0,0,0,Hand washing station(s); ,1,0,0,0,0,1,1,0,0
